gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalSpend,avg_monthly_spend,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_Loyal,MonthlyCharges_group_Medium,MonthlyCharges_group_High
0,0,1,0,53,1,1,94.85,5000.2,1,5027.049999999999,92.59629629629629,3,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True
0,0,0,0,32,1,0,20.55,654.55,0,657.6,19.834848484848482,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,1,0,34,1,0,24.7,780.2,0,839.8,22.291428571428572,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1,0,0,15,1,1,74.45,1145.7,1,1116.75,71.60625,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,1,0,0,7,1,0,76.45,503.6,1,535.15,62.95,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,15,1,1,105.35,1559.25,0,1580.25,97.453125,4,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True
1,0,1,0,61,1,1,20.55,1252.0,0,1253.55,20.193548387096776,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,1,0,0,29.95,29.95,1,29.95,14.975,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,45.3,45.3,0,45.3,22.65,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,8,1,0,84.5,662.65,1,676.0,73.62777777777778,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,33,1,0,74.75,2453.3,0,2466.75,72.15588235294118,4,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True
0,0,0,0,13,1,1,79.25,1111.65,1,1030.25,79.40357142857144,2,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
0,0,1,0,1,0,1,24.8,24.8,1,24.8,12.4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,20,1,1,51.8,1023.85,0,1036.0,48.75476190476191,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
1,0,0,0,3,0,0,30.4,82.15,0,91.19999999999999,20.5375,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,13,1,0,19.65,244.8,0,255.45,17.485714285714288,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,0,1,0,40,1,0,56.6,2379.1,0,2264.0,58.02682926829268,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
1,0,1,1,43,1,1,71.9,3173.35,0,3091.7000000000003,72.12159090909091,3,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True
1,0,1,0,6,1,1,91.0,531.0,1,546.0,75.85714285714286,3,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,69,1,0,19.75,1375.4,0,1362.75,19.64857142857143,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,72,1,0,109.7,8129.3,0,7898.400000000001,111.36027397260274,5,False,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,True
1,0,1,1,59,1,0,19.3,1192.7,0,1138.7,19.878333333333334,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,1,0,20,1,1,96.55,1901.65,0,1931.0,90.5547619047619,4,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True
1,0,1,1,24,1,1,24.1,587.4,0,578.4000000000001,23.496,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,59,1,1,111.35,6519.75,0,6569.65,108.6625,5,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True
1,0,1,1,72,1,1,112.25,8041.65,0,8082.0,110.15958904109588,5,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,0,0,1,1,1,0,20.75,20.75,0,20.75,10.375,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,27,1,1,101.9,2681.15,0,2751.3,95.75535714285715,4,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,True
0,0,0,0,14,1,1,80.05,1112.3,0,1120.7,74.15333333333334,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
1,0,1,1,71,1,0,105.55,7405.5,0,7494.05,102.85416666666667,4,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True
1,0,0,1,13,1,1,78.3,1033.95,0,1017.9,73.85357142857143,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,0,0,0,44,1,0,68.85,2958.95,0,3029.3999999999996,65.75444444444445,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
0,0,0,0,33,1,1,79.95,2684.85,0,2638.35,78.96617647058824,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1,0,1,1,72,0,1,55.45,4179.2,0,3992.4,57.249315068493146,5,True,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False,True,True,False
1,0,0,0,1,1,0,79.9,79.9,1,79.9,39.95,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,19,1,1,106.6,1934.45,1,2025.3999999999999,96.7225,5,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True
1,0,1,0,64,1,1,102.45,6654.1,0,6556.8,102.37076923076924,5,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True
1,0,0,0,2,1,1,46.0,84.5,1,92.0,28.166666666666668,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,0,0,1,0,0,25.25,25.25,0,25.25,12.625,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,61,1,0,19.75,1124.2,0,1204.75,18.13225806451613,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,29,1,0,20.0,540.05,0,580.0,18.001666666666665,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1,1,1,0,23,1,0,86.8,1975.85,0,1996.3999999999999,82.32708333333333,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
0,0,1,0,57,0,1,58.75,3437.45,0,3348.75,59.266379310344824,5,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False
1,0,1,1,72,0,0,45.25,3139.8,0,3258.0,43.01095890410959,4,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False
1,0,1,0,66,0,1,56.6,3789.2,0,3735.6,56.55522388059701,5,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False
1,0,1,1,65,1,1,84.2,5324.5,0,5473.0,80.67424242424242,5,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,0,8,1,1,80.0,624.6,0,640.0,69.4,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0,0,0,4,1,1,70.15,268.35,1,280.6,53.67,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,71,1,0,24.75,1836.9,0,1757.25,25.512500000000003,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,1,1,1,20.2,20.2,0,20.2,10.1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,0,1,0,4,1,0,50.05,179.35,1,200.2,35.87,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,12,1,1,19.35,219.35,0,232.20000000000002,16.873076923076923,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,0,24,0,1,50.6,1288.75,0,1214.4,51.55,3,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,False
0,0,1,1,31,1,1,81.15,2545.75,0,2515.65,79.5546875,5,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True
0,0,1,0,1,1,0,55.2,55.2,1,55.2,27.6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0,0,0,30,1,1,89.9,2723.15,0,2697.0,87.84354838709677,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
0,0,1,1,47,1,1,85.3,4107.25,0,4009.1,85.56770833333333,5,False,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True
1,0,0,0,54,1,1,108.0,5760.65,0,5832.0,104.7390909090909,5,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,True
1,0,0,0,50,1,1,93.5,4747.5,0,4675.0,93.08823529411765,4,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True
1,0,0,0,1,1,1,84.6,84.6,1,84.6,42.3,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0,72,1,0,20.25,1566.9,0,1458.0,21.464383561643835,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,0,0,29,1,0,25.15,702.0,0,729.3499999999999,23.4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,0,0,2,1,1,54.4,114.1,1,108.8,38.03333333333333,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,10,0,1,29.6,299.05,0,296.0,27.186363636363637,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,1,0,18,1,1,73.15,1305.95,0,1316.7,68.73421052631579,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,1,0,0,11,1,1,95.0,1120.3,1,1045.0,93.35833333333333,3,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
1,0,0,0,16,1,0,19.75,284.35,0,316.0,16.726470588235294,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,0,0,0,72,1,0,86.6,6350.5,0,6235.2,86.9931506849315,5,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,0,0,0,72,1,0,109.2,7878.3,0,7862.400000000001,107.92191780821918,5,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,1,1,41,1,1,74.7,3187.65,0,3062.7000000000003,75.89642857142857,4,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True
0,1,1,0,65,1,0,94.4,6126.15,0,6136.0,92.82045454545454,4,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True
0,1,0,0,13,1,1,54.8,731.3,0,712.4,52.23571428571428,2,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False
1,1,0,0,4,1,0,75.35,273.4,0,301.4,54.67999999999999,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,41,1,0,65.0,2531.8,0,2665.0,60.280952380952385,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False
1,1,0,0,15,1,1,74.4,1074.3,1,1116.0,67.14375,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,1,48.55,48.55,1,48.55,24.275,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,42,1,1,99.0,4298.45,0,4158.0,99.96395348837208,4,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True
0,0,1,0,51,1,1,93.5,4619.55,0,4768.5,88.8375,4,False,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,1,1,2,1,0,70.4,147.15,1,140.8,49.050000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,1,0,1,0,0,40.2,40.2,1,40.2,20.1,2,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1,0,0,1,32,1,0,83.7,2633.3,0,2678.4,79.7969696969697,5,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True
1,0,0,0,10,1,1,19.85,193.05,0,198.5,17.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,67,0,1,59.55,4103.9,0,3989.85,60.35147058823529,5,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False
0,0,1,1,61,1,0,115.1,7008.15,0,7021.099999999999,113.03467741935484,6,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
1,0,0,0,50,1,0,114.35,5791.1,0,5717.5,113.55098039215687,6,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True
0,0,1,0,2,1,1,44.6,80.55,1,89.2,26.849999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,1,0,29,0,1,45.0,1228.65,0,1305.0,40.955000000000005,3,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
1,1,0,0,3,0,1,41.15,132.2,1,123.44999999999999,33.05,2,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,1,0,0,13,1,1,106.9,1364.3,1,1389.7,97.45,4,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True
1,1,1,0,57,1,1,89.85,4925.35,0,5121.45,84.9198275862069,2,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
0,0,0,0,31,0,1,49.85,1520.1,0,1545.3500000000001,47.503125,4,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,1,0,45,1,0,113.3,5032.25,0,5098.5,109.39673913043478,6,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True
0,0,1,1,61,1,0,88.1,5526.75,0,5374.099999999999,89.14112903225806,6,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True
1,0,0,0,50,1,0,24.9,1195.25,0,1245.0,23.436274509803923,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0,19,1,1,105.0,2007.25,0,1995.0,100.3625,5,False,False,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True
1,0,0,0,59,1,0,19.35,1099.6,1,1141.65,18.326666666666664,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,0,71,1,1,24.25,1732.95,0,1721.75,24.06875,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,0,0,16,1,1,94.45,1511.2,1,1511.2,88.89411764705882,3,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True
